Problem,Male,Dependent_count,college_or_above,Married,Less_than_$40K,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Customer_Age_0-43,Customer_Age_43-50,Customer_Age_50-68
0,1,3,0,0,0,35.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.81,4000.125,69.0,0.721,0.126,0,1,0
1,1,3,1,0,0,39.0,5,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,55.0,0.49724999999999997,0.0,0,1,0
0,1,4,0,0,0,36.0,2,2.5,3.0,8920.125,1356.0,7947.35,0.754,4000.125,69.0,0.75,0.09,0,1,0
0,0,2,0,0,0,39.0,2,2.5,2.5,8920.125,1783.5,7947.35,0.769,4000.125,69.0,0.544,0.195,0,1,0
0,1,3,0,0,0,40.5,2,2.5,3.0,8920.125,810.0,7947.35,0.787,4000.125,69.0,0.667,0.023,0,0,1
1,1,2,1,1,0,38.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.85,4000.125,49.0,0.7907500000000001,0.097,0,1,0
1,0,3,1,0,1,36.0,4,2.5,3.0,3138.0,986.0,2152.0,0.85,4000.125,56.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,1,0,0,0,38.0,2,2.5,3.0,8920.125,1783.5,7947.35,0.645,4000.125,69.0,0.5,0.154,0,1,0
0,0,3,1,1,1,34.0,4,2.5,2.5,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.63,0.165,0,1,0
1,0,4,1,0,1,36.0,1,3.0,3.0,4477.0,1783.5,1960.0,0.85,4000.125,55.0,0.49724999999999997,0.29337500000000005,0,1,0
1,1,4,1,0,0,36.0,5,3.0,2.5,2367.0,1606.0,761.0,0.85,4000.125,59.0,0.639,0.29337500000000005,0,1,0
1,0,4,0,1,1,31.5,1,2.5,3.0,6030.0,107.5,6030.0,0.85,4000.125,62.0,0.49724999999999997,0.0,0,1,0
1,1,4,0,0,0,40.5,4,3.0,3.0,6982.0,107.5,6982.0,0.85,4000.125,50.0,0.724,0.0,0,1,0
1,1,3,0,0,0,31.5,2,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,47.0,0.49724999999999997,0.0,0,1,0
0,1,5,1,1,0,37.0,1,3.0,2.5,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.64,0.2,0,1,0
1,1,2,1,0,0,36.0,2,3.0,3.0,8920.125,687.0,7947.35,0.85,4000.125,57.0,0.49724999999999997,0.02,0,1,0
1,0,4,1,0,0,40.5,1,3.0,2.5,6058.0,107.5,6058.0,0.85,4000.125,60.0,0.49724999999999997,0.0,0,1,0
1,1,3,0,0,0,34.0,4,3.0,3.0,8920.125,107.5,7947.35,0.85,4000.125,64.0,0.524,0.0,0,1,0
1,1,3,1,1,0,36.0,6,2.5,2.5,8920.125,1783.5,7314.0,0.85,4000.125,58.0,0.611,0.224,0,1,0
1,1,3,0,1,0,32.0,2,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,57.0,0.541,0.0,0,1,0
1,0,2,0,0,1,40.5,6,2.5,2.5,3199.0,107.5,3199.0,0.85,4000.125,59.0,0.639,0.0,0,1,0
1,0,2,0,0,1,40.5,1,3.5,2.5,8141.0,1783.5,6330.0,0.85,4000.125,53.0,0.49724999999999997,0.222,0,0,1
0,0,3,1,1,1,33.0,2,3.0,2.5,3794.0,1544.0,2250.0,0.72,4000.125,69.0,0.538,0.29337500000000005,0,1,0
1,1,4,1,0,0,31.5,1,2.5,2.5,8920.125,1783.5,7069.0,0.85,4000.125,48.0,0.655,0.218,0,1,0
0,1,3,0,0,0,38.0,2,3.5,3.0,8920.125,1342.0,7947.35,0.69,4000.125,69.0,0.648,0.039,0,1,0
0,1,2,0,0,0,32.0,1,3.0,2.5,7566.0,1618.0,5948.0,0.72,4000.125,69.0,0.544,0.214,1,0,0
0,1,4,0,1,0,36.0,2,2.5,2.5,8920.125,1783.5,7947.35,0.693,4000.125,69.0,0.667,0.068,1,0,0
1,1,3,1,0,0,40.5,2,3.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,53.0,0.559,0.0,0,1,0
1,1,2,0,0,0,31.5,1,2.5,2.5,8920.125,1783.5,7947.35,0.85,4000.125,58.0,0.49724999999999997,0.231,0,1,0
1,0,4,1,0,1,36.0,4,3.0,3.0,6769.0,274.0,6495.0,0.85,4000.125,54.0,0.49724999999999997,0.04,0,1,0
0,1,2,0,1,0,40.5,1,2.5,2.5,8920.125,1588.0,7947.35,0.745,4000.125,69.0,0.688,0.046,0,1,0
0,0,1,1,0,1,31.5,2,3.0,2.5,8920.125,1783.5,7947.35,0.739,4000.125,69.0,0.7907500000000001,0.125,1,0,0
1,1,2,0,1,0,33.0,1,3.0,2.5,8920.125,1085.0,7947.35,0.85,4000.125,54.0,0.588,0.031,0,1,0
0,1,5,1,1,0,31.5,1,3.0,2.5,2437.0,1718.0,719.0,0.608,4000.125,69.0,0.54,0.29337500000000005,0,1,0
0,1,3,0,0,0,36.0,1,3.0,3.0,8920.125,829.0,7947.35,0.749,4000.125,69.0,0.596,0.076,0,0,1
0,0,3,1,0,0,31.5,2,2.5,2.5,8920.125,1783.5,7947.35,0.701,4000.125,69.0,0.567,0.084,1,0,0
1,1,1,1,0,0,40.5,1,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,48.0,0.548,0.0,0,0,1
0,1,2,0,1,0,32.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.705,4000.125,69.0,0.548,0.171,0,1,0
0,1,2,0,1,0,32.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.705,4000.125,69.0,0.548,0.171,0,1,0
0,1,1,1,1,0,31.5,2,3.5,2.5,8920.125,1783.5,7947.35,0.718,4000.125,69.0,0.681,0.058,0,1,0
1,1,1,0,1,0,34.0,2,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,56.0,0.49724999999999997,0.0,0,1,0
1,1,3,1,1,0,37.0,6,2.5,2.5,8920.125,989.0,7947.35,0.85,4000.125,55.0,0.49724999999999997,0.029,0,1,0
0,1,3,1,0,0,40.5,2,2.5,3.0,6455.0,1783.5,4618.0,0.717,4000.125,69.0,0.707,0.285,0,0,1
1,1,3,1,1,0,31.5,2,3.0,3.5,8920.125,593.0,7947.35,0.85,4000.125,65.0,0.512,0.025,0,1,0
1,0,4,0,0,1,33.0,5,3.0,3.5,2879.0,107.5,2879.0,0.85,4000.125,56.0,0.556,0.0,0,1,0
0,1,4,0,1,0,40.0,2,3.0,2.5,7667.0,1783.5,5476.0,0.682,4000.125,69.0,0.679,0.286,0,1,0
0,1,2,0,1,0,40.0,1,3.0,2.5,8920.125,1429.0,7947.35,0.751,4000.125,69.0,0.635,0.13,0,1,0
0,1,1,1,1,0,39.0,2,3.0,2.5,8920.125,1783.5,7947.35,0.778,4000.125,69.0,0.509,0.073,0,1,0
0,0,3,0,0,1,33.0,2,2.5,2.5,1621.0,107.5,1621.0,0.779,4000.125,69.0,0.686,0.0,1,0,0
0,0,1,1,1,1,38.0,2,2.5,2.5,2550.0,1421.0,1129.0,0.819,4000.125,69.0,0.714,0.29337500000000005,0,1,0
1,1,1,0,0,0,31.5,5,3.0,3.0,8920.125,1783.5,7947.35,0.85,4000.125,59.0,0.49724999999999997,0.222,1,0,0
1,1,2,1,0,0,40.5,2,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,53.0,0.49724999999999997,0.0,0,1,0
1,1,2,1,0,0,31.5,5,2.5,3.0,8920.125,304.0,7947.35,0.85,4000.125,63.0,0.49724999999999997,0.017,1,0,0
0,1,1,0,0,0,36.0,1,2.5,3.0,8920.125,1783.5,7947.35,0.837,4000.125,69.0,0.688,0.156,0,1,0
1,1,1,1,0,0,38.0,4,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,49.0,0.49724999999999997,0.0,0,1,0
0,0,1,1,0,1,31.5,2,3.0,3.0,7504.0,1134.0,6370.0,0.67,4000.125,69.0,0.49724999999999997,0.151,1,0,0
0,1,1,0,1,0,33.0,2,2.5,3.0,8920.125,1058.0,7947.35,0.734,4000.125,69.0,0.585,0.031,0,1,0
0,1,1,0,1,0,33.0,2,2.5,3.0,8920.125,1058.0,7947.35,0.734,4000.125,69.0,0.585,0.031,0,1,0
1,0,2,1,0,1,40.5,2,3.0,3.0,3608.0,1783.5,1091.0,0.85,4000.125,53.0,0.559,0.29337500000000005,0,1,0
1,1,2,1,0,0,40.5,2,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,53.0,0.49724999999999997,0.0,0,1,0
0,1,4,0,1,0,40.5,2,2.5,3.0,8920.125,1466.0,7947.35,0.693,4000.125,69.0,0.611,0.042,0,1,0
1,1,4,0,0,0,40.5,2,3.0,3.0,8920.125,1279.0,7947.35,0.85,4000.125,49.0,0.581,0.037,0,1,0
0,1,2,1,0,0,35.0,2,2.5,2.5,5858.0,961.0,4897.0,0.657,4000.125,69.0,0.708,0.164,0,1,0
0,1,1,1,0,0,36.0,2,2.5,2.5,8920.125,1783.5,7947.35,0.796,4000.125,69.0,0.654,0.094,0,0,1
0,0,2,0,0,1,36.0,2,2.5,2.5,2319.0,1347.0,972.0,0.722,4000.125,69.0,0.49724999999999997,0.29337500000000005,0,1,0
0,0,2,0,0,1,36.0,2,2.5,2.5,2319.0,1347.0,972.0,0.722,4000.125,69.0,0.49724999999999997,0.29337500000000005,0,1,0
1,1,4,0,0,0,31.5,4,3.0,3.5,8920.125,107.5,7947.35,0.85,4000.125,65.0,0.548,0.0,1,0,0
0,1,1,1,0,0,36.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.767,4000.125,69.0,0.552,0.066,0,1,0
1,1,1,0,0,0,36.0,2,3.0,3.0,6893.0,1462.0,5431.0,0.85,4000.125,50.0,0.49724999999999997,0.212,1,0,0
1,1,2,0,0,0,40.5,5,3.0,2.5,8920.125,1783.5,7947.35,0.85,4000.125,63.0,0.49724999999999997,0.15,0,0,1
0,0,3,1,1,1,40.5,2,2.5,2.5,7037.0,107.5,7037.0,0.752,4000.125,69.0,0.691,0.0,0,1,0
0,1,3,0,0,0,40.5,1,2.5,2.5,2122.0,1101.0,1021.0,0.711,4000.125,69.0,0.515,0.29337500000000005,0,1,0
1,1,2,1,1,0,31.5,2,2.5,2.5,2476.0,1783.5,226.0,0.85,4000.125,48.0,0.6,0.29337500000000005,0,1,0
1,0,3,1,0,1,40.5,1,3.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,50.0,0.49724999999999997,0.0,0,1,0
1,1,1,1,0,0,38.0,2,3.0,3.5,2673.0,107.5,2673.0,0.85,4000.125,54.0,0.49724999999999997,0.0,0,1,0
0,1,1,1,1,0,40.5,2,2.5,3.0,8920.125,925.0,7947.35,0.771,4000.125,69.0,0.68,0.027,0,1,0
1,1,2,1,0,0,40.0,4,3.0,3.0,4479.0,107.5,4479.0,0.85,4000.125,63.0,0.49724999999999997,0.0,0,1,0
0,0,2,0,0,1,40.5,1,2.5,2.5,2599.0,1407.0,1192.0,0.727,4000.125,69.0,0.531,0.29337500000000005,0,0,1
0,1,4,1,1,0,36.0,1,3.5,2.5,8920.125,107.5,7947.35,0.72,4000.125,69.0,0.562,0.0,0,1,0
0,1,3,1,0,0,40.5,1,2.5,3.0,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.7907500000000001,0.141,0,1,0
0,0,5,1,1,1,31.5,2,3.0,2.5,7531.0,1692.0,5839.0,0.771,4000.125,69.0,0.7907500000000001,0.225,0,1,0
0,0,4,1,0,1,37.0,2,3.5,2.5,1838.0,1155.0,683.0,0.742,4000.125,69.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,2,0,0,0,35.0,1,2.5,2.5,5131.0,1484.0,3647.0,0.75,4000.125,69.0,0.559,0.289,0,1,0
1,0,2,1,0,1,32.0,2,2.5,3.5,7385.0,1783.5,5568.0,0.85,4000.125,50.0,0.49724999999999997,0.246,1,0,0
0,1,1,1,1,0,37.0,2,2.5,2.5,8920.125,1357.0,7947.35,0.85,4000.125,69.0,0.571,0.066,0,1,0
1,0,3,1,1,1,36.0,4,3.0,2.5,8920.125,1381.0,7947.35,0.85,4000.125,54.0,0.742,0.098,0,1,0
0,1,3,0,1,0,36.0,2,3.5,2.5,8920.125,1519.0,7947.35,0.831,4000.125,69.0,0.707,0.089,0,1,0
1,1,3,1,0,0,31.5,2,2.5,2.5,8920.125,159.0,7947.35,0.85,4000.125,40.0,0.49724999999999997,0.005,1,0,0
0,1,2,0,1,0,36.0,1,3.0,2.5,8014.0,1250.0,6764.0,0.667,4000.125,69.0,0.585,0.156,0,1,0
0,0,4,0,1,1,39.0,1,2.5,2.5,2771.0,1779.0,992.0,0.841,4000.125,69.0,0.698,0.29337500000000005,0,1,0
1,0,3,0,1,1,40.0,1,3.5,2.5,8383.0,107.5,7947.35,0.85,4000.125,63.0,0.7907500000000001,0.0,0,1,0
1,0,4,0,1,1,31.5,2,3.0,2.5,2913.0,107.5,2913.0,0.85,4000.125,56.0,0.7907500000000001,0.0,0,1,0
0,1,2,1,0,0,35.0,1,2.5,3.0,8920.125,107.5,7947.35,0.742,4000.125,69.0,0.729,0.0,0,1,0
1,0,5,1,0,0,32.0,2,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,69.0,0.574,0.0,0,1,0
0,0,4,1,0,1,38.0,2,2.5,2.5,2396.0,887.0,1509.0,0.604,4000.125,69.0,0.787,0.29337500000000005,0,1,0
1,1,3,0,1,0,36.0,1,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,42.0,0.5,0.0,0,1,0
0,1,4,1,1,0,36.0,1,2.5,2.5,2219.0,1180.0,1039.0,0.768,4000.125,69.0,0.625,0.29337500000000005,0,1,0
0,1,5,1,1,0,40.0,1,2.5,2.5,8920.125,1151.0,7947.35,0.73,4000.125,69.0,0.7907500000000001,0.039,0,1,0
0,1,2,0,1,0,40.5,1,3.0,2.5,8920.125,1332.0,7947.35,0.68,4000.125,69.0,0.7907500000000001,0.107,0,1,0
1,1,1,0,0,0,40.5,2,3.0,3.0,7547.0,1783.5,5070.0,0.85,4000.125,69.0,0.698,0.29337500000000005,0,0,1
1,1,4,0,1,0,36.0,4,3.0,3.0,8920.125,107.5,7947.35,0.85,4000.125,60.0,0.7907500000000001,0.0,0,1,0
0,0,4,1,1,0,31.5,1,3.0,2.5,6329.0,1643.0,4686.0,0.706,4000.125,69.0,0.73,0.26,0,1,0
0,1,2,0,0,0,39.0,1,2.5,3.0,8920.125,1601.0,7947.35,0.686,4000.125,69.0,0.72,0.046,0,1,0
0,0,3,1,0,1,35.0,2,3.0,3.0,8920.125,1783.5,7947.35,0.705,4000.125,69.0,0.49724999999999997,0.123,0,0,1
0,1,2,0,1,0,40.5,1,2.5,2.5,8920.125,1497.0,7947.35,0.753,4000.125,69.0,0.694,0.112,0,1,0
0,1,2,0,1,0,40.5,1,2.5,2.5,8920.125,1497.0,7947.35,0.753,4000.125,69.0,0.694,0.112,0,1,0
1,1,1,1,0,0,36.0,2,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,69.0,0.744,0.0,0,1,0
0,0,5,0,0,1,36.0,1,3.0,2.5,7742.0,1163.0,6579.0,0.729,4000.125,69.0,0.7907500000000001,0.15,0,1,0
0,0,5,0,0,1,36.0,1,3.0,2.5,7742.0,1163.0,6579.0,0.729,4000.125,69.0,0.7907500000000001,0.15,0,1,0
0,1,3,0,0,0,35.0,2,2.5,2.5,8920.125,1440.0,7947.35,0.798,4000.125,69.0,0.695,0.122,0,1,0
0,1,4,0,1,0,32.0,2,2.5,3.0,8920.125,1607.0,7947.35,0.748,4000.125,69.0,0.636,0.056,0,1,0
0,1,3,0,1,0,31.5,1,3.0,2.5,8920.125,1093.0,7947.35,0.716,4000.125,69.0,0.545,0.057,1,0,0
0,1,3,1,1,0,40.5,1,3.0,2.5,8920.125,1429.0,7947.35,0.817,4000.125,69.0,0.768,0.121,0,1,0
0,1,3,0,0,0,31.5,1,3.0,3.0,8920.125,1783.5,7947.35,0.594,4000.125,69.0,0.597,0.127,0,1,0
0,1,3,0,1,0,31.5,2,3.0,2.5,8920.125,1783.5,7947.35,0.65,4000.125,69.0,0.766,0.206,1,0,0
1,1,2,1,1,0,34.0,6,3.0,3.5,8920.125,1783.5,7947.35,0.85,4000.125,52.0,0.625,0.109,0,1,0
1,1,4,0,1,0,38.0,2,3.0,2.5,8920.125,107.5,7947.35,0.64,3315.0,47.0,0.49724999999999997,0.0,0,1,0
1,0,0,1,0,1,38.0,2,2.5,2.5,8920.125,107.5,7947.35,0.695,3901.0,54.0,0.49724999999999997,0.0,0,1,0
0,1,2,0,1,0,39.0,2,2.5,2.5,8920.125,1783.5,7947.35,0.67,4000.125,69.0,0.562,0.072,0,1,0
1,1,0,1,0,0,40.5,5,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,62.0,0.59,0.0,0,0,1
0,0,0,1,0,1,40.5,1,2.5,3.0,8920.125,1783.5,7947.35,0.845,4000.125,69.0,0.738,0.155,0,0,1
0,1,2,0,0,0,40.0,2,3.0,2.5,8920.125,107.5,7947.35,0.75,4000.125,69.0,0.606,0.0,0,1,0
1,0,4,1,0,1,32.0,4,3.0,2.5,3015.0,107.5,3015.0,0.85,4000.125,69.0,0.596,0.0,0,1,0
1,1,2,0,1,0,39.0,2,3.0,2.5,8920.125,949.0,7947.35,0.85,4000.125,68.0,0.659,0.081,0,1,0
0,1,2,1,1,0,35.0,2,2.5,2.5,8920.125,1349.0,7947.35,0.674,4000.125,69.0,0.767,0.039,0,1,0
0,1,1,1,1,0,39.0,2,3.0,2.5,5660.0,1783.5,3450.0,0.594,4000.125,69.0,0.695,0.29337500000000005,0,1,0
0,1,2,0,1,0,31.5,1,3.5,3.0,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.717,0.121,0,1,0
1,0,4,0,0,1,37.0,5,3.0,3.0,7552.0,107.5,7552.0,0.85,4000.125,63.0,0.7907500000000001,0.0,0,1,0
1,1,3,1,0,0,35.0,5,3.0,2.5,6080.0,787.0,5293.0,0.85,4000.125,56.0,0.647,0.129,0,1,0
1,1,1,0,0,0,38.0,2,3.0,3.0,8920.125,107.5,7947.35,0.85,4000.125,67.0,0.718,0.0,0,1,0
1,1,4,0,0,0,39.0,2,2.5,2.5,2886.0,925.0,1961.0,0.85,4000.125,58.0,0.758,0.29337500000000005,0,1,0
1,0,2,1,0,1,32.0,2,3.0,3.0,8920.125,531.0,7947.35,0.85,4000.125,65.0,0.711,0.015,0,1,0
0,1,2,1,0,0,36.0,2,2.5,2.5,8920.125,1051.0,7947.35,0.85,4000.125,69.0,0.676,0.03,0,1,0
0,1,1,0,0,0,40.5,2,3.0,3.0,8920.125,1783.5,7556.0,0.658,4000.125,69.0,0.629,0.194,0,0,1
0,1,0,0,0,0,40.5,2,2.5,3.0,8920.125,1783.5,7947.35,0.689,4000.125,69.0,0.7907500000000001,0.096,0,1,0
1,0,3,0,0,0,39.0,4,3.0,3.0,8920.125,1783.5,6593.0,0.85,4000.125,69.0,0.7907500000000001,0.276,0,1,0
1,1,2,0,1,0,40.5,4,3.0,3.0,8920.125,107.5,7947.35,0.85,4000.125,69.0,0.775,0.0,0,1,0
1,0,3,0,1,0,37.0,6,2.5,2.5,3399.0,107.5,3399.0,0.85,4000.125,69.0,0.66,0.0,0,1,0
0,1,2,0,1,0,33.0,1,3.0,3.0,8920.125,1783.5,7947.35,0.727,4000.125,69.0,0.702,0.158,0,1,0
1,0,1,1,0,1,40.5,1,2.5,2.5,3109.0,107.5,3109.0,0.85,4000.125,69.0,0.674,0.0,0,0,1
0,0,3,1,0,1,40.5,2,3.0,2.5,6146.0,1783.5,3936.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,0,0,0,40.5,2,2.5,2.5,2236.0,710.0,1526.0,0.594,2562.0,38.0,0.49724999999999997,0.29337500000000005,0,0,1
1,1,1,0,0,0,31.5,1,2.5,2.5,3711.0,1413.0,2298.0,0.594,3922.0,51.0,0.645,0.29337500000000005,1,0,0
1,0,4,0,1,1,31.5,2,2.5,3.0,2082.0,1783.5,288.0,0.735,3423.0,48.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,1,0,0,0,36.0,4,3.0,3.0,2667.0,107.5,2667.0,0.594,4000.125,54.0,0.7907500000000001,0.0,0,1,0
1,1,2,1,1,0,31.5,1,2.5,2.5,3879.0,107.5,3879.0,0.85,4000.125,69.0,0.7907500000000001,0.0,1,0,0
0,1,5,1,0,0,31.5,1,3.0,2.5,8920.125,1637.0,7947.35,0.85,4000.125,69.0,0.583,0.128,0,1,0
0,1,3,0,0,0,34.0,2,2.5,2.5,8920.125,1783.5,7077.0,0.85,4000.125,69.0,0.786,0.262,1,0,0
1,0,1,1,0,1,40.5,4,2.5,2.5,2783.0,1763.0,1020.0,0.594,3967.0,42.0,0.49724999999999997,0.29337500000000005,0,0,1
1,0,5,1,1,1,33.0,6,3.0,2.5,8920.125,1783.5,7947.35,0.594,4000.125,57.0,0.49724999999999997,0.17,0,1,0
0,1,0,1,0,0,36.0,2,2.5,2.5,7473.0,1253.0,6220.0,0.85,4000.125,69.0,0.733,0.168,1,0,0
1,1,2,1,0,0,37.0,5,3.0,3.5,8920.125,1783.5,7947.35,0.835,4000.125,69.0,0.7907500000000001,0.091,0,1,0
1,0,1,0,0,1,40.5,6,2.5,3.0,8920.125,1309.0,7947.35,0.708,4000.125,69.0,0.7907500000000001,0.09,0,1,0
1,1,2,0,0,0,40.5,1,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,59.0,0.7907500000000001,0.0,0,0,1
1,1,3,0,1,0,36.0,1,2.5,3.0,8920.125,107.5,7947.35,0.594,4000.125,56.0,0.49724999999999997,0.0,0,1,0
1,0,2,0,1,1,40.5,5,2.5,2.5,3243.0,107.5,3243.0,0.685,4000.125,69.0,0.7907500000000001,0.0,0,1,0
0,1,0,0,1,0,38.0,1,3.0,2.5,3599.0,107.5,3599.0,0.738,4000.125,69.0,0.594,0.0,0,1,0
1,1,3,0,1,0,31.5,2,2.5,3.5,4572.0,107.5,4572.0,0.594,3555.0,42.0,0.49724999999999997,0.0,0,1,0
0,1,5,0,1,0,31.5,1,3.0,3.0,8920.125,1384.0,7947.35,0.745,4000.125,69.0,0.7907500000000001,0.054,0,1,0
0,0,2,0,1,1,32.0,2,3.5,3.0,5877.0,1713.0,4164.0,0.791,4000.125,69.0,0.7907500000000001,0.291,0,1,0
0,0,2,0,1,1,32.0,2,3.5,3.0,5877.0,1713.0,4164.0,0.791,4000.125,69.0,0.7907500000000001,0.291,0,1,0
0,0,2,1,1,0,36.0,1,2.5,2.5,8920.125,1648.0,7426.0,0.727,4000.125,69.0,0.7907500000000001,0.182,0,1,0
0,1,3,1,1,0,31.5,2,2.5,2.5,3152.0,1174.0,1978.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,0,4,1,0,1,37.0,5,3.0,3.5,8920.125,107.5,7947.35,0.827,4000.125,69.0,0.69,0.0,0,1,0
1,1,1,1,0,0,40.5,1,2.5,2.5,6157.0,581.0,5576.0,0.594,4000.125,65.0,0.548,0.094,0,0,1
1,0,3,0,1,1,40.5,5,3.5,2.5,3536.0,107.5,3536.0,0.594,3281.0,39.0,0.49724999999999997,0.0,0,1,0
1,1,4,0,0,0,36.0,2,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,63.0,0.75,0.0,0,1,0
0,0,4,0,0,1,36.0,2,2.5,3.0,3961.0,1531.0,2430.0,0.646,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,1,0,1,0,40.5,6,2.5,3.5,3735.0,1175.0,2560.0,0.85,4000.125,66.0,0.65,0.29337500000000005,0,0,1
1,0,0,0,0,1,36.0,6,3.0,3.0,5780.0,107.5,5780.0,0.594,4000.125,40.0,0.49724999999999997,0.0,0,0,1
0,1,4,0,0,0,31.5,2,2.5,2.5,8920.125,107.5,7947.35,0.753,4000.125,69.0,0.768,0.0,1,0,0
1,1,0,0,0,0,39.0,4,3.0,2.5,3764.0,107.5,3764.0,0.776,4000.125,69.0,0.7907500000000001,0.0,0,1,0
1,1,3,1,1,0,31.5,2,3.0,2.5,6407.0,478.0,5929.0,0.85,4000.125,69.0,0.7907500000000001,0.075,1,0,0
1,0,3,0,1,0,36.0,4,3.0,3.5,5822.0,107.5,5822.0,0.655,3240.0,38.0,0.652,0.0,0,1,0
1,0,3,1,1,1,36.0,6,3.0,2.5,8920.125,1783.5,7947.35,0.85,4000.125,67.0,0.7907500000000001,0.119,1,0,0
1,1,3,0,1,0,36.0,5,3.0,3.0,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.7907500000000001,0.066,0,1,0
1,1,1,0,1,0,36.0,6,2.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,61.0,0.525,0.0,0,0,1
1,1,2,0,0,0,38.0,6,2.5,2.5,8920.125,397.0,7947.35,0.85,4000.125,69.0,0.7907500000000001,0.012,0,1,0
0,1,0,0,0,0,31.5,1,3.0,3.0,8920.125,1349.0,7947.35,0.85,4000.125,69.0,0.746,0.057,1,0,0
1,0,4,1,1,1,36.0,2,3.0,3.5,4005.0,107.5,4005.0,0.85,4000.125,69.0,0.667,0.0,0,1,0
1,1,0,1,1,0,40.5,1,3.5,2.5,8920.125,107.5,7947.35,0.85,4000.125,65.0,0.585,0.0,0,0,1
1,1,4,1,0,0,31.5,2,3.0,3.5,8920.125,107.5,7947.35,0.594,3526.0,53.0,0.7907500000000001,0.0,0,1,0
1,0,0,1,0,1,31.5,4,2.5,3.0,4598.0,107.5,4598.0,0.594,4000.125,69.0,0.7907500000000001,0.0,1,0,0
1,1,4,1,0,0,40.5,6,3.5,2.5,8920.125,230.0,7947.35,0.85,4000.125,65.0,0.548,0.007,0,1,0
1,1,5,0,1,0,34.0,2,3.0,3.0,3435.0,1783.5,918.0,0.594,4000.125,51.0,0.545,0.29337500000000005,0,1,0
1,0,3,1,0,1,31.5,4,3.0,2.5,3319.0,107.5,3319.0,0.594,4000.125,44.0,0.49724999999999997,0.0,1,0,0
1,1,0,1,0,0,40.5,2,3.5,3.0,8920.125,107.5,7947.35,0.695,3119.0,53.0,0.767,0.0,0,0,1
1,0,2,0,1,1,40.5,2,3.5,2.5,4746.0,107.5,4746.0,0.85,4000.125,66.0,0.7907500000000001,0.0,0,0,1
1,0,5,0,0,1,36.0,6,3.0,3.5,4668.0,1783.5,2151.0,0.85,4000.125,63.0,0.7907500000000001,0.29337500000000005,0,0,1
0,0,5,0,1,0,36.0,1,2.5,2.5,8920.125,1783.5,7947.35,0.85,4000.125,69.0,0.676,0.132,1,0,0
0,0,4,0,0,1,36.0,2,2.5,2.5,3973.0,107.5,3973.0,0.85,4000.125,69.0,0.7907500000000001,0.0,0,1,0
0,0,2,0,0,1,31.5,2,2.5,2.5,7660.0,764.0,6896.0,0.85,4000.125,69.0,0.695,0.1,0,1,0
1,0,1,1,0,1,36.0,4,3.0,3.5,4541.0,107.5,4541.0,0.85,4000.125,69.0,0.778,0.0,1,0,0
0,0,1,1,1,1,40.5,2,2.5,2.5,8284.0,797.0,7487.0,0.824,4000.125,69.0,0.569,0.096,0,1,0
1,1,0,1,1,1,31.5,1,2.5,2.5,3768.0,107.5,3768.0,0.799,4000.125,69.0,0.7907500000000001,0.0,1,0,0
0,1,3,1,1,0,31.5,1,3.0,2.5,8920.125,1581.0,7947.35,0.85,4000.125,69.0,0.746,0.07,1,0,0
